Format Version,1.1,Take Name,Take 2016-04-07 08.32.39 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-07 08.32.39.232 PM,Total Frames,3650,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Marker_10000,Marker_10000,Marker_10000,Marker_10007,Marker_10007,Marker_10007,Marker_10008,Marker_10008,Marker_10008,Marker_10011,Marker_10011,Marker_10011
,,"8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E35702717","8392B20CF49E35702717","8392B20CF49E35702717","8392B20CF49E35702718","8392B20CF49E35702718","8392B20CF49E35702718","8392B20CF49E3570271B","8392B20CF49E3570271B","8392B20CF49E3570271B"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2257,18.808333,-2.315498,1.424540,1.443557,,,,,,,,,
2258,18.816667,-2.315630,1.424578,1.443729,,,,,,,,,
2259,18.825000,-2.315855,1.424615,1.443717,,,,,,,,,
2260,18.833333,-2.315902,1.424602,1.443958,,,,,,,,,
2261,18.841667,-2.315887,1.424569,1.444194,,,,,,,,,
2262,18.850000,-2.315916,1.424526,1.444465,,,,,,,,,
2263,18.858333,-2.316023,1.424600,1.444592,,,,,,,,,
2264,18.866667,-2.315955,1.424529,1.444834,,,,,,,,,
2265,18.875000,-2.315799,1.424503,1.445034,,,,,,,,,
2266,18.883333,-2.315610,1.424502,1.445294,,,,,,,,,
2267,18.891667,-2.315486,1.424453,1.445456,,,,,,,,,
2268,18.900000,-2.315301,1.424431,1.445824,,,,,,,,,
2269,18.908333,-2.315037,1.424354,1.446066,,,,,,,,,
2270,18.916667,-2.314855,1.424464,1.446362,,,,,,,,,
2271,18.925000,-2.314712,1.424399,1.446584,,,,,,,,,
2272,18.933333,-2.314497,1.424366,1.446982,,,,,,,,,
2273,18.941667,-2.314251,1.424323,1.447367,,,,,,,,,
2274,18.950000,-2.314116,1.424264,1.447701,,,,,,,,,
2275,18.958333,-2.313918,1.424340,1.448090,,,,,,,,,
2276,18.966667,-2.313670,1.424254,1.448653,,,,,,,,,
2277,18.975000,-2.313428,1.424260,1.449162,,,,,,,,,
2278,18.983333,-2.313236,1.424318,1.449579,,,,,,,,,
2279,18.991667,-2.312921,1.424232,1.450107,,,,,,,,,
2280,19.000000,-2.312623,1.424152,1.450543,,,,,,,,,
2281,19.008333,-2.312317,1.424144,1.451127,,,,,,,,,
2282,19.016667,-2.312032,1.424178,1.451588,,,,,,,,,
2283,19.025000,-2.311755,1.424096,1.452051,,,,,,,,,
2284,19.033333,-2.311360,1.424085,1.452589,,,,,,,,,
2285,19.041667,-2.311000,1.424039,1.453102,,,,,,,,,
2286,19.050000,-2.310739,1.424101,1.453619,,,,,,,,,
2287,19.058333,-2.310437,1.424168,1.454123,,,,,,,,,
2288,19.066667,-2.310063,1.424186,1.454659,,,,,,,,,
2289,19.075000,-2.309634,1.424158,1.455282,,,,,,,,,
2290,19.083333,-2.309268,1.424231,1.455857,,,,,,,,,
2291,19.091667,-2.308871,1.424253,1.456499,,,,,,,,,
2292,19.100000,-2.308514,1.424231,1.457099,,,,,,,,,
2293,19.108333,-2.308023,1.424271,1.457849,,,,,,,,,
2294,19.116667,-2.307547,1.424185,1.458567,,,,,,,,,
2295,19.125000,-2.307266,1.424067,1.459212,,,,,,,,,
2296,19.133333,-2.306959,1.424091,1.459818,,,,,,,,,
2297,19.141667,-2.306747,1.423981,1.460685,,,,,,,,,
2298,19.150000,-2.306657,1.423978,1.461405,,,,,,,,,
2299,19.158333,-2.306673,1.423948,1.462188,,,,,,,,,
2300,19.166667,-2.306547,1.423937,1.462998,,,,,,,,,
2301,19.175000,-2.306687,1.423929,1.463827,,,,,,,,,
2302,19.183333,-2.306800,1.423986,1.464496,,,,,,,,,
2303,19.191667,-2.306833,1.423940,1.465199,,,,,,,,,
2304,19.200000,-2.307002,1.423964,1.465824,,,,,,,,,
2305,19.208333,-2.307060,1.423938,1.466572,,,,,,,,,
2306,19.216667,-2.306956,1.423777,1.467288,,,,,,,,,
2307,19.225000,-2.307072,1.423865,1.467976,,,,,,,,,
2308,19.233333,-2.306944,1.423842,1.468664,,,,,,,,,
2309,19.241667,-2.306789,1.423833,1.469304,,,,,,,,,
2310,19.250000,-2.306581,1.423720,1.469872,,,,,,,,,
2311,19.258333,-2.306404,1.423805,1.470385,,,,,,,,,
2312,19.266667,-2.306155,1.423822,1.470882,,,,,,,,,
2313,19.275000,-2.305851,1.423800,1.471287,,,,,,,,,
2314,19.283333,-2.305547,1.423728,1.471726,,,,,,,,,
2315,19.291667,-2.305286,1.423859,1.472024,,,,,,,,,
2316,19.300000,-2.304904,1.423777,1.472325,,,,,,,,,
2317,19.308333,-2.304698,1.423728,1.472463,,,,,,,,,
2318,19.316667,-2.304425,1.423886,1.472703,,,,,,,,,
2319,19.325000,-2.304148,1.423881,1.472741,,,,,,,,,
2320,19.333333,-2.303895,1.423828,1.472854,,,,,,,,,
2321,19.341667,-2.303536,1.423848,1.472891,,,,,,,,,
2322,19.350000,-2.303276,1.423871,1.472877,,,,,,,,,
2323,19.358333,-2.302889,1.423796,1.472747,,,,,,,,,
2324,19.366667,-2.302664,1.423812,1.472504,,,,,,,,,
2325,19.375000,-2.302473,1.423744,1.472301,,,,,,,,,
2326,19.383333,-2.302363,1.423743,1.472106,,,,,,,,,
2327,19.391667,-2.302300,1.423814,1.471955,,,,,,,,,
2328,19.400000,-2.302275,1.423802,1.471801,,,,,,,,,
2329,19.408333,-2.302176,1.423784,1.471815,,,,,,,,,
2330,19.416667,-2.302395,1.423823,1.471660,,,,,,,,,
2331,19.425000,-2.302591,1.423904,1.471609,,,,,,,,,
2332,19.433333,-2.302833,1.423861,1.471513,,,,,,,,,
2333,19.441667,-2.303087,1.423876,1.471526,,,,,,,,,
2334,19.450000,-2.303472,1.423868,1.471407,,,,,,,,,
2335,19.458333,-2.303838,1.423835,1.471380,,,,,,,,,
2336,19.466667,-2.304155,1.423779,1.471194,,,,,,,,,
2337,19.475000,-2.304601,1.423787,1.471048,,,,,,,,,
2338,19.483333,-2.305014,1.423833,1.470839,,,,,,,,,
2339,19.491667,-2.305362,1.423797,1.470661,,,,,,,,,
2340,19.500000,-2.305844,1.423884,1.470249,,,,,,,,,
2341,19.508333,-2.306290,1.423816,1.469869,,,,,,,,,
2342,19.516667,-2.306464,1.423766,1.469568,,,,,,,,,
2343,19.525000,-2.306768,1.423864,1.469120,,,,,,,,,
2344,19.533333,-2.306965,1.423791,1.468697,,,,,,,,,
2345,19.541667,-2.307147,1.423835,1.468259,,,,,,,,,
2346,19.550000,-2.307297,1.423828,1.467574,,,,,,,,,
2347,19.558333,-2.307339,1.423894,1.467118,,,,,,,,,
2348,19.566667,-2.307352,1.423949,1.466510,,,,,,,,,
2349,19.575000,-2.307342,1.423908,1.465971,,,,,,,,,
2350,19.583333,-2.307292,1.424055,1.465491,,,,,,,,,
2351,19.591667,-2.307265,1.423990,1.464959,,,,,,,,,
2352,19.600000,-2.307410,1.423914,1.464421,,,,,,,,,
2353,19.608333,-2.307404,1.423865,1.463997,,,,,,,,,
2354,19.616667,-2.307519,1.423886,1.463582,,,,,,,,,
2355,19.625000,-2.307789,1.423837,1.462954,,,,,,,,,
2356,19.633333,-2.308053,1.423831,1.462540,,,,,,,,,
2357,19.641667,-2.308403,1.423821,1.461975,,,,,,,,,
2358,19.650000,-2.308839,1.423874,1.461396,,,,,,,,,
2359,19.658333,-2.309207,1.423807,1.460878,,,,,,,,,
2360,19.666667,-2.309608,1.423807,1.460372,,,,,,,,,
2361,19.675000,-2.309937,1.423774,1.459915,,,,,,,,,
2362,19.683333,-2.310343,1.423811,1.459401,,,,,,,,,
2363,19.691667,-2.310635,1.423853,1.459055,,,,,,,,,
2364,19.700000,-2.310858,1.423879,1.458702,,,,,,,,,
2365,19.708333,-2.311062,1.423845,1.458411,,,,,,,,,
2366,19.716667,-2.311388,1.424045,1.458079,,,,,,,,,
2367,19.725000,-2.311453,1.423970,1.457719,,,,,,,,,
2368,19.733333,-2.311500,1.423967,1.457471,,,,,,,,,
2369,19.741667,-2.311535,1.424071,1.457204,,,,,,,,,
2370,19.750000,-2.311570,1.424034,1.456926,,,,,,,,,
2371,19.758333,-2.311554,1.424062,1.456821,,,,,,,,,
2372,19.766667,-2.311471,1.424106,1.456639,,,,,,,,,
2373,19.775000,-2.311317,1.424096,1.456599,,,,,,,,,
2374,19.783333,-2.311169,1.424092,1.456550,,,,,,,,,
2375,19.791667,-2.310927,1.424135,1.456582,,,,,,,,,
2376,19.800000,-2.310682,1.424101,1.456554,,,,,,,,,
2377,19.808333,-2.310467,1.424180,1.456537,,,,,,,,,
2378,19.816667,-2.310290,1.424194,1.456506,,,,,,,,,
2379,19.825000,-2.310055,1.424149,1.456570,,,,,,,,,
2380,19.833333,-2.309794,1.424189,1.456697,,,,,,,,,
2381,19.841667,-2.309642,1.424192,1.456910,,,,,,,,,
2382,19.850000,-2.309450,1.424129,1.457108,,,,,,,,,
2383,19.858333,-2.309227,1.424132,1.457425,,,,,,,,,
2384,19.866667,-2.309169,1.424253,1.457629,,,,,,,,,
2385,19.875000,-2.309115,1.424149,1.457892,,,,,,,,,
2386,19.883333,-2.309060,1.424080,1.458164,,,,,,,,,
2387,19.891667,-2.309108,1.423979,1.458461,,,,,,,,,
2388,19.900000,-2.309159,1.423950,1.458805,,,,,,,,,
2389,19.908333,-2.309295,1.423925,1.459142,,,,,,,,,
2390,19.916667,-2.309509,1.423877,1.459518,,,,,,,,,
2391,19.925000,-2.309719,1.423858,1.459916,,,,,,,,,
2392,19.933333,-2.309980,1.423907,1.460368,,,,,,,,,
2393,19.941667,-2.310216,1.423772,1.460892,,,,,,,,,
2394,19.950000,-2.310546,1.423790,1.461410,,,,,,,,,
2395,19.958333,-2.310787,1.423730,1.461947,,,,,,,,,
2396,19.966667,-2.310905,1.423749,1.462320,,,,,,,,,
2397,19.975000,-2.310885,1.423689,1.462714,,,,,,,,,
2398,19.983333,-2.310833,1.423736,1.462963,,,,,,,,,
2399,19.991667,-2.310760,1.423758,1.463237,,,,,,,,,
2400,20.000000,-2.310582,1.423779,1.463452,,,,,,,,,
2401,20.008333,-2.310412,1.423752,1.463617,,,,,,,,,
2402,20.016667,-2.310061,1.423753,1.463796,,,,,,,,,
2403,20.025000,-2.309603,1.423733,1.463885,,,,,,,,,
2404,20.033333,-2.309106,1.423770,1.464057,,,,,,,,,
2405,20.041667,-2.308609,1.423836,1.464112,,,,,,,,,
2406,20.050000,-2.308191,1.423881,1.464181,,,,,,,,,
2407,20.058333,-2.307817,1.423847,1.464253,,,,,,,,,
2408,20.066667,-2.307554,1.423922,1.464291,,,,,,,,,
2409,20.075000,-2.307359,1.423912,1.464462,,,,,,,,,
2410,20.083333,-2.307275,1.423988,1.464582,,,,,,,,,
2411,20.091667,-2.307313,1.423955,1.464651,,,,,,,,,
2412,20.100000,-2.307337,1.423997,1.464812,,,,,,,,,
2413,20.108333,-2.307347,1.424043,1.464998,,,,,,,,,
2414,20.116667,-2.307496,1.423998,1.465263,,,,,,,,,
2415,20.125000,-2.307723,1.423966,1.465344,,,,,,,,,
2416,20.133333,-2.307914,1.423834,1.465561,,,,,,,,,
2417,20.141667,-2.308130,1.423758,1.465746,,,,,,,,,
2418,20.150000,-2.308420,1.423893,1.465950,,,,,,,,,
2419,20.158333,-2.308683,1.423901,1.465994,,,,,,,,,
2420,20.166667,-2.308788,1.423800,1.466088,,,,,,,,,
2421,20.175000,-2.308911,1.423893,1.466190,,,,,,,,,
2422,20.183333,-2.308985,1.423807,1.466266,,,,,,,,,
2423,20.191667,-2.308877,1.423767,1.466219,,,,,,,,,
2424,20.200000,-2.308760,1.423807,1.466183,,,,,,,,,
2425,20.208333,-2.308623,1.423785,1.466103,,,,,,,,,
2426,20.216667,-2.308365,1.423683,1.465915,,,,,,,,,
2427,20.225000,-2.308080,1.423852,1.465943,,,,,,,-1.904882,1.164307,1.521220
2428,20.233333,-2.307955,1.423906,1.465856,,,,,,,,,
2429,20.241667,-2.307761,1.423847,1.465694,,,,,,,-1.903802,1.175831,1.512845
2430,20.250000,-2.307698,1.423860,1.465548,,,,,,,,,
2431,20.258333,-2.307631,1.423908,1.465534,,,,,,,-1.903563,1.177488,1.505859
2432,20.266667,-2.307589,1.423914,1.465458,,,,,,,,,
2433,20.275000,-2.307656,1.423938,1.465425,,,,,,,,,
2434,20.283333,-2.307687,1.423857,1.465356,,,,,,,,,
2435,20.291667,-2.307904,1.423929,1.465271,,,,,,,,,
2436,20.300000,-2.307983,1.423889,1.465252,,,,,,,,,
2437,20.308333,-2.308168,1.423898,1.465183,,,,,,,,,
2438,20.316667,-2.308406,1.423877,1.465095,,,,,,,,,
2439,20.325000,-2.308575,1.423795,1.465061,,,,,,,,,
2440,20.333333,-2.308826,1.423781,1.464925,,,,,,,,,
2441,20.341667,-2.308992,1.423746,1.464766,,,,,,,,,
2442,20.350000,-2.309214,1.423784,1.464623,,,,,,,,,
2443,20.358333,-2.309340,1.423806,1.464455,,,,,,,,,
2444,20.366667,-2.309304,1.423790,1.464238,,,,,,,,,
2445,20.375000,-2.309372,1.423839,1.464021,,,,,,,,,
2446,20.383333,-2.309249,1.423779,1.463928,,,,,,,,,
2447,20.391667,-2.309230,1.423748,1.463535,,,,,,,,,
2448,20.400000,-2.309144,1.423774,1.463311,,,,,,,,,
2449,20.408333,-2.309222,1.423769,1.462956,,,,,,,,,
2450,20.416667,-2.309184,1.423764,1.462758,,,,,,,,,
2451,20.425000,-2.309212,1.423893,1.462486,,,,,,,,,
2452,20.433333,-2.309309,1.423840,1.462193,,,,,,,,,
2453,20.441667,-2.309429,1.423871,1.461938,,,,,,,,,
2454,20.450000,-2.309602,1.423823,1.461663,,,,,,,,,
2455,20.458333,-2.309713,1.423792,1.461347,,,,,,,,,
2456,20.466667,-2.309948,1.423823,1.461168,,,,,,,,,
2457,20.475000,-2.310189,1.423778,1.460841,,,,,,,,,
2458,20.483333,-2.310335,1.423748,1.460709,,,,,,,,,
2459,20.491667,-2.310626,1.423829,1.460448,,,,,,,,,
2460,20.500000,-2.310733,1.423826,1.460397,,,,,,,,,
2461,20.508333,-2.310801,1.423795,1.460224,,,,,,,,,
2462,20.516667,-2.310861,1.423808,1.460196,,,,,,,,,
2463,20.525000,-2.311021,1.423816,1.459981,,,,,,,,,
2464,20.533333,-2.310952,1.423795,1.460014,,,,,,,,,
2465,20.541667,-2.310849,1.423787,1.460075,,,,,,,,,
2466,20.550000,-2.310862,1.423766,1.460070,,,,,,,,,
2467,20.558333,-2.310771,1.423808,1.460095,,,,,,,,,
2468,20.566667,-2.310573,1.423862,1.460206,,,,,,,,,
2469,20.575000,-2.310421,1.423887,1.460306,,,,,,,,,
2470,20.583333,-2.310152,1.423743,1.460420,,,,,,,,,
2471,20.591667,-2.310074,1.423785,1.460641,,,,,,,,,
2472,20.600000,-2.309882,1.423737,1.460818,,,,,,,,,
2473,20.608333,-2.309814,1.423702,1.461001,,,,,,,,,
2474,20.616667,-2.309872,1.423804,1.461228,,,,,,,,,
2475,20.625000,-2.309894,1.423806,1.461411,,,,,,,,,
2476,20.633333,-2.309875,1.423827,1.461736,,,,,,,,,
2477,20.641667,-2.309867,1.423637,1.462029,,,,,,,,,
2478,20.650000,-2.310008,1.423690,1.462193,,,,,,,,,
2479,20.658333,-2.310041,1.423615,1.462317,,,,,,,,,
2480,20.666667,-2.310144,1.423688,1.462511,,,,,,,,,
2481,20.675000,-2.310099,1.423727,1.462692,,,,,,,,,
2482,20.683333,-2.310041,1.423750,1.462928,,,,,,,,,
2483,20.691667,-2.310040,1.423809,1.462965,,,,,,,,,
2484,20.700000,-2.309879,1.423752,1.463114,,,,,,,,,
2485,20.708333,-2.309711,1.423741,1.463095,,,,,,,,,
2486,20.716667,-2.309586,1.423701,1.463175,,,,,,,,,
2487,20.725000,-2.309427,1.423796,1.463256,,,,,,,,,
2488,20.733333,-2.309272,1.423816,1.463207,,,,,,,,,
2489,20.741667,-2.309122,1.423731,1.463356,,,,,,,,,
2490,20.750000,-2.308996,1.423825,1.463374,,,,,,,,,
2491,20.758333,-2.308993,1.423812,1.463466,,,,,,,,,
2492,20.766667,-2.309047,1.423787,1.463378,,,,,,,,,
2493,20.775000,-2.309035,1.423710,1.463452,,,,,,,,,
2494,20.783333,-2.309103,1.423737,1.463491,,,,,,,,,
2495,20.791667,-2.309162,1.423780,1.463528,,,,,,,,,
2496,20.800000,-2.309291,1.423817,1.463529,,,,,,,,,
2497,20.808333,-2.309430,1.423790,1.463576,,,,,,,,,
2498,20.816667,-2.309530,1.423781,1.463620,,,,,,,,,
2499,20.825000,-2.309524,1.423763,1.463627,,,,,,,,,
2500,20.833333,-2.309751,1.423793,1.463442,,,,,,,,,
2501,20.841667,-2.309694,1.423755,1.463446,,,,,,,,,
2502,20.850000,-2.309708,1.423751,1.463414,,,,,,,,,
2503,20.858333,-2.309676,1.423776,1.463248,,,,,,,,,
2504,20.866667,-2.309643,1.423752,1.463157,,,,,,,,,
2505,20.875000,-2.309669,1.423799,1.462999,,,,,,,,,
2506,20.883333,-2.309502,1.423842,1.462978,,,,,,,,,
2507,20.891667,-2.309484,1.423813,1.462826,,,,,,,,,
2508,20.900000,-2.309454,1.423769,1.462669,,,,,,,,,
2509,20.908333,-2.309504,1.423802,1.462528,,,,,,,,,
2510,20.916667,-2.309588,1.423808,1.462334,,,,,,,,,
2511,20.925000,-2.309599,1.423835,1.462289,,,,,,,,,
2512,20.933333,-2.309752,1.423669,1.462068,,,,,,,,,
2513,20.941667,-2.309854,1.423791,1.461925,,,,,,,,,
2514,20.950000,-2.310023,1.423692,1.461757,,,,,,,,,
2515,20.958333,-2.310188,1.423671,1.461632,,,,,,,,,
2516,20.966667,-2.310326,1.423737,1.461493,,,,,,,,,
2517,20.975000,-2.310417,1.423677,1.461288,,,,,,,,,
2518,20.983333,-2.310518,1.423678,1.461142,,,,,,,,,
2519,20.991667,-2.310688,1.423726,1.460939,,,,,,,,,
2520,21.000000,-2.310761,1.423750,1.460747,,,,,,,,,
2521,21.008333,-2.310778,1.423777,1.460644,,,,,,,,,
2522,21.016667,-2.310757,1.423734,1.460549,,,,,,,,,
2523,21.025000,-2.310747,1.423821,1.460520,,,,,,,,,
2524,21.033333,-2.310741,1.423853,1.460402,,,,,,,,,
2525,21.041667,-2.310575,1.423759,1.460468,,,,,,,,,
2526,21.050000,-2.310414,1.423735,1.460480,,,,,,,,,
2527,21.058333,-2.310333,1.423808,1.460478,,,,,,,,,
2528,21.066667,-2.310272,1.423829,1.460541,,,,,,,,,
2529,21.075000,-2.310205,1.423847,1.460576,,,,,,,,,
2530,21.083333,-2.310033,1.423746,1.460695,,,,,,,,,
2531,21.091667,-2.310117,1.423859,1.460937,,,,,,,,,
2532,21.100000,-2.310101,1.423817,1.461026,,,,,,,,,
2533,21.108333,-2.310116,1.423794,1.461177,,,,,,,,,
2534,21.116667,-2.310249,1.423865,1.461346,,,,,,,,,
2535,21.125000,-2.310257,1.423802,1.461542,,,,,,,,,
2536,21.133333,-2.310342,1.423823,1.461697,,,,,,,,,
2537,21.141667,-2.310350,1.423766,1.461911,,,,,,,,,
2538,21.150000,-2.310362,1.423742,1.462027,,,,,,,,,
2539,21.158333,-2.310325,1.423723,1.462087,,,,,,,,,
2540,21.166667,-2.310447,1.423688,1.462010,,,,,,,,,
2541,21.175000,-2.310312,1.423755,1.462182,,,,,,,,,
2542,21.183333,-2.310226,1.423739,1.462198,,,,,,,,,
2543,21.191667,-2.310130,1.423775,1.462170,,,,,,,,,
2544,21.200000,-2.309968,1.423696,1.462244,,,,,,,,,
2545,21.208333,-2.309850,1.423783,1.462137,,,,,,,,,
2546,21.216667,-2.309789,1.423738,1.462154,,,,,,,,,
2547,21.225000,-2.309682,1.423752,1.462192,,,,,,,,,
2548,21.233333,-2.309668,1.423749,1.462140,,,,,,,,,
2549,21.241667,-2.309563,1.423749,1.462198,,,,,,,,,
2550,21.250000,-2.309659,1.423792,1.462146,,,,,,,,,
2551,21.258333,-2.309736,1.423835,1.462177,,,,,,,,,
2552,21.266667,-2.309884,1.423761,1.462126,,,,,,,,,
2553,21.275000,-2.309973,1.423776,1.462117,,,,,,,,,
2554,21.283333,-2.310073,1.423740,1.462046,,,,,,,,,
2555,21.291667,-2.310108,1.423785,1.462087,,,,,,,,,
2556,21.300000,-2.310193,1.423785,1.462067,,,,,,,,,
2557,21.308333,-2.310280,1.423769,1.461956,,,,,,,,,
2558,21.316667,-2.310381,1.423736,1.461905,,,,,,,,,
2559,21.325000,-2.310376,1.423761,1.461779,,,,,,,,,
2560,21.333333,-2.310345,1.423714,1.461689,,,,,,,,,
2561,21.341667,-2.310372,1.423812,1.461503,,,,,,,,,
2562,21.350000,-2.310277,1.423724,1.461358,,,,,,,,,
2563,21.358333,-2.310294,1.423693,1.461202,,,,,,,,,
2564,21.366667,-2.310282,1.423761,1.461054,,,,,,,,,
2565,21.375000,-2.310228,1.423776,1.460903,,,,,,,,,
2566,21.383333,-2.310270,1.423868,1.460747,,,,,,,,,
2567,21.391667,-2.310313,1.423857,1.460754,,,,,,,,,
2568,21.400000,-2.310248,1.423786,1.460745,,,,,,,,,
2569,21.408333,-2.310246,1.423783,1.460764,,,,,,,,,
2570,21.416667,-2.310332,1.423734,1.460706,,,,,,,,,
2571,21.425000,-2.310371,1.423808,1.460812,,,,,,,,,
2572,21.433333,-2.310356,1.423798,1.460820,,,,,,,,,
2573,21.441667,-2.310365,1.423748,1.460834,,,,,,,,,
2574,21.450000,-2.310401,1.423760,1.460954,,,,,,,,,
2575,21.458333,-2.310450,1.423758,1.461110,,,,,,,,,
2576,21.466667,-2.310446,1.423846,1.461177,,,,,,,,,
2577,21.475000,-2.310406,1.423748,1.461285,,,,,,,,,
2578,21.483333,-2.310346,1.423734,1.461409,,,,,,,,,
2579,21.491667,-2.310342,1.423782,1.461525,,,,,,,,,
2580,21.500000,-2.310354,1.423739,1.461525,,,,,,,,,
2581,21.508333,-2.310263,1.423776,1.461676,,,,,,,,,
2582,21.516667,-2.310278,1.423787,1.461644,,,,,,,,,
2583,21.525000,-2.310120,1.423823,1.461761,,,,,,,,,
2584,21.533333,-2.310096,1.423764,1.461725,,,,,,,,,
2585,21.541667,-2.310082,1.423820,1.461729,,,,,,,,,
2586,21.550000,-2.309910,1.423805,1.461872,,,,,,,,,
2587,21.558333,-2.309852,1.423777,1.461931,,,,,,,,,
2588,21.566667,-2.309873,1.423712,1.461943,,,,,,,,,
2589,21.575000,-2.309956,1.423823,1.461945,,,,,,,,,
2590,21.583333,-2.309958,1.423839,1.462008,,,,,,,,,
2591,21.591667,-2.309913,1.423820,1.461992,,,,,,,,,
2592,21.600000,-2.309966,1.423718,1.461950,,,,,,,,,
2593,21.608333,-2.310040,1.423791,1.461972,,,,,,,,,
2594,21.616667,-2.310102,1.423749,1.461922,,,,,,,,,
2595,21.625000,-2.310140,1.423755,1.461930,,,,,,,,,
2596,21.633333,-2.310249,1.423780,1.461876,,,,,,,,,
2597,21.641667,-2.310202,1.423742,1.461879,,,,,,,,,
2598,21.650000,-2.310212,1.423739,1.461799,,,,,,,,,
2599,21.658333,-2.310113,1.423793,1.461718,,,,,,,,,
2600,21.666667,-2.310170,1.423833,1.461610,,,,,,,,,
2601,21.675000,-2.310231,1.423794,1.461488,,,,,,,,,
2602,21.683333,-2.310182,1.423828,1.461430,,,,,,,,,
2603,21.691667,-2.310184,1.423877,1.461312,,,,,,,,,
2604,21.700000,-2.310213,1.423839,1.461238,,,,,,,,,
2605,21.708333,-2.310241,1.423815,1.461176,,,,,,,,,
2606,21.716667,-2.310251,1.423773,1.461055,,,,,,,,,
2607,21.725000,-2.310349,1.423785,1.461043,,,,,,,,,
2608,21.733333,-2.310418,1.423728,1.460958,,,,,,,,,
2609,21.741667,-2.310368,1.423765,1.461009,,,,,,,,,
2610,21.750000,-2.310519,1.423795,1.460859,,,,,,,,,
2611,21.758333,-2.310477,1.423789,1.460879,,,,,,,,,
2612,21.766667,-2.310379,1.423723,1.460956,,,,,,,,,
2613,21.775000,-2.310401,1.423763,1.461046,,,,,,,,,
2614,21.783333,-2.310340,1.423748,1.461152,,,,,,,,,
2615,21.791667,-2.310328,1.423794,1.461210,,,,,,,,,
2616,21.800000,-2.310394,1.423817,1.461194,,,,,,,,,
2617,21.808333,-2.310326,1.423857,1.461251,,,,,,,,,
2618,21.816667,-2.310264,1.423906,1.461305,,,,,,,,,
2619,21.825000,-2.310272,1.423867,1.461459,,,,,,,,,
2620,21.833333,-2.310172,1.423779,1.461476,,,,,,,,,
2621,21.841667,-2.310138,1.423795,1.461481,,,,,,,,,
2622,21.850000,-2.310123,1.423818,1.461568,,,,,,,,,
2623,21.858333,-2.310106,1.423746,1.461593,,,,,,,,,
2624,21.866667,-2.310053,1.423783,1.461671,,,,,,,,,
2625,21.875000,-2.310059,1.423740,1.461704,,,,,,,,,
2626,21.883333,-2.310063,1.423763,1.461719,,,,,,,,,
2627,21.891667,-2.310110,1.423697,1.461720,,,,,,,,,
2628,21.900000,-2.310085,1.423760,1.461760,,,,,,,,,
2629,21.908333,-2.310086,1.423767,1.461753,,,,,,,,,
2630,21.916667,-2.310156,1.423773,1.461786,,,,,,,,,
2631,21.925000,-2.310210,1.423764,1.461667,,,,,,,,,
2632,21.933333,-2.310158,1.423746,1.461765,,,,,,,,,
2633,21.941667,-2.310249,1.423760,1.461679,,,,,,,,,
2634,21.950000,-2.310209,1.423721,1.461668,,,,,,,,,
2635,21.958333,-2.310170,1.423737,1.461660,,,,,,,,,
2636,21.966667,-2.310221,1.423773,1.461651,,,,,,,,,
2637,21.975000,-2.310192,1.423689,1.461592,,,,,,,,,
2638,21.983333,-2.310279,1.423766,1.461410,,,,,,,,,
2639,21.991667,-2.310256,1.423776,1.461440,,,,,,,,,
2640,22.000000,-2.310172,1.423696,1.461350,,,,,,,,,
2641,22.008333,-2.310313,1.423790,1.461268,,,,,,,,,
2642,22.016667,-2.310362,1.423754,1.461208,,,,,,,,,
2643,22.025000,-2.310400,1.423844,1.461173,,,,,,,,,
2644,22.033333,-2.310418,1.423866,1.461105,,,,,,,,,
2645,22.041667,-2.310430,1.423784,1.461038,,,,,,,,,
2646,22.050000,-2.310406,1.423842,1.461055,,,,,,,,,
2647,22.058333,-2.310464,1.423857,1.461082,,,,,,,,,
2648,22.066667,-2.310378,1.423781,1.461026,,,,,,,,,
2649,22.075000,-2.310393,1.423787,1.461030,,,,,,,,,
2650,22.083333,-2.310424,1.423791,1.461081,,,,,,,,,
2651,22.091667,-2.310410,1.423770,1.461053,,,,,,,,,
2652,22.100000,-2.310372,1.423884,1.461088,,,,,,,,,
2653,22.108333,-2.310307,1.423773,1.461203,,,,,,,,,
2654,22.116667,-2.310330,1.423728,1.461130,,,,,,,,,
2655,22.125000,-2.310212,1.423716,1.461220,,,,,,,,,
2656,22.133333,-2.310277,1.423833,1.461288,,,,,,,,,
2657,22.141667,-2.310308,1.423748,1.461430,,,,,,,,,
2658,22.150000,-2.310183,1.423760,1.461394,,,,,,,,,
2659,22.158333,-2.310299,1.423804,1.461430,,,,,,,,,
2660,22.166667,-2.310216,1.423763,1.461460,,,,,,,,,
2661,22.175000,-2.310243,1.423840,1.461474,,,,,,,,,
2662,22.183333,-2.310209,1.423759,1.461606,,,,,,,,,
2663,22.191667,-2.310252,1.423782,1.461630,,,,,,,,,
2664,22.200000,-2.310236,1.423725,1.461566,,,,,,,,,
